"DATA MONITOR"
"NORMAL DATA"
867
3
289,578,867,0,0,0,0
"cal1.vol"
"cm^3"
"Time"
"ms"
:R"Time" "cal1.vol"~cal1.vol~cm^3~press„o~kPa~Temperature~K~
92.734, 371.21604
93.080, 371.37158
93.426, 371.21604
93.772, 371.83818
94.118, 371.83818
94.464, 371.68265
94.810, 371.99372
95.156, 372.46033
95.502, 372.46033
95.848, 372.46033
96.194, 373.08247
96.540, 372.61586
96.886, 372.92694
97.232, 373.54908
97.578, 372.92694
97.924, 373.54908
98.270, 373.86015
98.616, 373.86015
98.962, 373.39354
99.308, 374.01569
99.654, 374.32676
"EOF"
